rownum	ibaq_test_1	ibaq_test_2	ibaq_test_3	ibaq_control_1	ibaq_control_2	ibaq_control_3	gene_names	std_error	diff_mean	t	p	mod_std_error	t_mod	p_mod	logFC	significant_ord	significant_mod	Description	MitoCarta3.0_SubMitoLocalization	MitoCarta3.0_MitoPathways
p_959	19.601691608403197	18.38903048330686	19.31883772167881	17.289073280919915	18.1508794028576	17.938741102266285	NUDT8	208625.0938702272	363467.22222222225	1.7422027977531447	1.1066966578377229	332120.1699201909	1.0943846689876262	0.7756414297138104	1.3102886757816883	FALSE	FALSE	nudix hydrolase 8	Matrix	Metabolism > Metals and cofactors > Coenzyme A metabolism
p_961	17.923375849932082	16.622866881225267	17.349151620983474	16.833923647747465	16.080963221793535	16.15778113133186	TFB1M	68015.92656360388	85739.22222222222	1.2605756703475137	0.8601490247215824	261815.5862668792	0.327479442476067	0.42037202134309676	0.9409087837559902	FALSE	FALSE	transcription factor B1, mitochondrial	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly
p_968	19.270525748668266	17.71780358494732	19.107936452077766	16.039583100113056	16.753081786240124	16.34239591808104	RTN4IP1	194702.81134535454	384035.5	1.972418874418902	1.222438833194545	325159.02865775453	1.1810697724903583	0.8195836472110274	2.320401660419712	FALSE	FALSE	reticulon 4 interacting protein 1	Matrix	0
p_973	17.748701704765065	16.773272306372235	17.34274313501664	15.807732251782838	15.788055552025686	17.581274150904267	HSD17B8	83880.8922316837	62807.333333333314	0.7487680646011247	0.6058770323779654	269748.0691009191	0.23283700803743512	0.38335810397732184	0.895885063813715	FALSE	FALSE	hydroxysteroid 17-beta dehydrogenase 8	Matrix	Metabolism > Lipid metabolism > Type II fatty acid synthesis | Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis
p_975	21.39846588934695	20.020498479301992	21.183641640464824	16.95215350100008	17.55608688416836	16.369432630100892	MRPS27	774126.6952994157	1935170.7777777778	2.4998114514437395	1.476383583977851	614870.9706347851	3.1472794621933957	1.761898225088607	3.908310997948149	TRUE	TRUE	mitochondrial ribosomal protein S27	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_979	24.25669117100203	22.54765983407456	24.15432169661205	19.03320340717989	19.18837232604744	19.818096866335036	MRPS31	6642608.992543683	14262755.555555556	2.147161690770219	1.3085021919695616	3549112.119256919	4.018682722974039	2.1001313761809555	4.3063333673754265	TRUE	TRUE	mitochondrial ribosomal protein S31	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_989	19.876833160924864	19.626685218472502	19.559930329250786	17.537554622083036	18.069007388936473	15.60004839833574	TBRG4	131620.33480632005	676758.1111111111	5.141744336898731	2.4696026574537107	293617.7903882373	2.3048947756750877	1.384608677858491	2.618946099764301	TRUE	TRUE	transforming growth factor beta regulator 4	Matrix	Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay
p_991	21.873964588956532	20.13599437388179	21.790981996500058	18.20489427531462	18.15422971910745	19.467232055179434	MRPL24	1312796.6387036748	2435196.666666667	1.8549686942155106	1.163683906678647	884205.9423369146	2.7541057462592446	1.592114726321104	2.6581949699122944	FALSE	TRUE	mitochondrial ribosomal protein L24	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_994	18.653816570071324	17.25489021144543	18.31776442328849	17.87191927127735	17.800861992286613	17.525245506044886	TAMM41	115243.57873784362	79572.66666666669	0.6904737560057796	0.578501346801315	285429.4123539991	0.27878229510551633	0.4010831269135731	0.34281481173213635	FALSE	FALSE	TAM41 mitochondrial translocator assembly and maintenance homolog	MIM	Metabolism > Lipid metabolism > Cardiolipin synthesis | Metabolism > Lipid metabolism > Phospholipid metabolism
p_996	22.795024917881847	20.545980971687605	22.40890940148187	21.258451593639577	20.203712425967417	21.886373227455202	PYCR2	2804804.688882593	2261455.5555555555	0.8062791553790853	0.6333096148097931	1630209.9674263739	1.3872173528209586	0.9250648560227668	0.8004593479963766	FALSE	FALSE	pyrroline-5-carboxylate reductase 2	Matrix	Metabolism > Amino acid metabolism > Proline metabolism
p_997	20.90092551019795	19.83085404157259	20.865871937626835	19.33854271631399	19.062010113474713	18.656658785045256	FOXRED1	512908.65017293504	1059330	2.0653385347329016	1.2684190239471436	484261.94807154476	2.187514431432252	1.3281219170277165	1.513479958187805	FALSE	TRUE	FAD dependent oxidoreductase domain containing 1	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors
p_1002	18.775459177699815	16.251805989527178	18.269295643742232	17.354757307988937	16.85348419541514	18.860716206296193	MRPL38	233741.71078328282	26877.5	0.11498803491226212	0.340085836112532	344678.4783767187	0.0779784688808567	0.32716810389735024	0.07586770042298596	FALSE	FALSE	mitochondrial ribosomal protein L38	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_1003	20.035571021998837	17.66171547944081	20.06671069940901	18.861655396480707	17.188830279124957	20.118171810746937	MRRF	619356.4860693001	205491.11111111112	0.33178164067554244	0.42210041251368524	537485.8660197273	0.38231909730547037	0.44269136909486123	0.5317799048320211	FALSE	FALSE	mitochondrial ribosome recycling factor	Matrix	Mitochondrial central dogma > Translation > Translation factors
p_1005	24.818541399811707	23.741086015427697	25.143891511032212	22.127126466595275	21.196525887611376	22.682339627760523	MRPS24	10355524.100919383	22322900	2.155651397500792	1.312638228172079	5405569.673444768	4.129611002825988	2.1397071649319166	2.5658423147681475	TRUE	TRUE	mitochondrial ribosomal protein S24	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_1006	19.044604902573592	17.51214631498945	18.748043216390382	18.02466535007882	17.158086963680606	18.48069949346294	MRPL53	184389.75348128457	129746.66666666666	0.7036544288228893	0.584651009118626	320002.49972571956	0.40545516606237475	0.4522911859921875	0.547114208910358	FALSE	FALSE	mitochondrial ribosomal protein L53	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_1007	19.996719430178167	18.63747040967693	19.943967041253938	17.260444852612544	16.58708893151307	17.386336863793808	DNAJA3	312034.1391101657	678614.2222222222	2.174807616107137	1.321954607646669	383824.69254016015	1.768031696270343	1.1197935251292583	2.448095411063207	TRUE	FALSE	DnaJ heat shock protein family (Hsp40) member A3	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones
p_1009	20.31370198608882	19.17680702697261	20.111293194840044	17.260371339645506	17.67611548039279	15.762330127333135	PTCD3	328332.69302970567	868856.7777777779	2.646269458458006	1.5436016729429345	391973.9694999301	2.216618564968082	1.3422097505896755	2.967661753510015	TRUE	TRUE	pentatricopeptide repeat domain 3	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly
p_1015	18.920749245871836	17.209285178484794	18.159002428882758	16.71868002773956	16.429325005659805	17.982988005980495	MRPL48	170527.7163770681	161771.1111111111	0.9486499587750619	0.7027687175328565	313071.4811736113	0.5167226043863197	0.4998972371185055	1.0526812712865095	FALSE	FALSE	mitochondrial ribosomal protein L48	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_1023	22.859717962256045	20.202286071334864	22.991760272941114	21.885318412865963	21.035771689789836	23.350828917402975	PGAM5	5184916.283713964	145679.99999999907	0.028096885663821798	0.31027800243999304	2820265.764842059	0.05165470638124683	0.31817986746365534	-0.07271823784224907	FALSE	FALSE	PGAM family member 5, mitochondrial serine/threonine protein phosphatase	MOM	Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy
p_1024	17.582681048601533	17.466594303107154	17.192138672150957	16.43550206691833	15.583454992483807	15.669563303518053	DHTKD1	28032.63845935762	112437.16666666667	4.010937708545727	2.0973406037123246	241823.94221475607	0.4649546510444976	0.4774598891801307	1.5176312203131541	TRUE	FALSE	dehydrogenase E1 and transketolase domain containing 1	Matrix	Metabolism > Amino acid metabolism > Lysine metabolism
p_1027	22.371413567897292	21.38807738937713	21.558070474545506	19.98569603949132	20.367767017582665	19.632779294387117	SUCLG2	1285322.8765902014	2684567.777777778	2.088633001615591	1.2798704072857021	870469.0612801779	3.0840473225201697	1.735341432576351	1.7771063601196069	FALSE	TRUE	succinate-CoA ligase GDP-forming subunit beta	Matrix	Metabolism > Carbohydrate metabolism > TCA cycle | Metabolism > Carbohydrate metabolism > Itaconate metabolism | Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing
p_1044	21.488938301537356	20.378849057848164	21.255803707750758	20.321540233342503	20.259640217807256	19.382035025393293	GFM1	767523.8629370279	1187231.111111111	1.54683283275131	1.0069857437409229	611569.5544535912	1.9412855045929263	1.20693007691627	1.0534585301977373	FALSE	FALSE	G elongation factor mitochondrial 1	Matrix	Mitochondrial central dogma > Translation > Translation factors
p_1045	27.25196299484602	25.92933519517136	27.227750636118866	26.719484197776193	27.23598835377102	26.770314498948654	MCCC1	52545908.25755238	-711222.2222222239	-0.013535254138841544	0.3054610703222155	26500761.751761265	-0.026837802961454698	0.3098594655407839	-0.1055794081198691	FALSE	FALSE	methylcrotonoyl-CoA carboxylase 1	Matrix	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Vitamin metabolism > Biotin utilizing proteins
p_1049	16.720230895979086	15.57104154760109	18.00507441390903	16.460669195989325	15.328709984615863	18.0930271943421	YME1L1	145204.5451115617	2922.666666666686	0.020127928257487947	0.30763550890747154	300409.8955408581	0.009728929406285754	0.3042104658413077	0.1379801608473059	FALSE	FALSE	YME1 like 1 ATPase	MIM	Protein import, sorting and homeostasis > Protein homeostasis > Proteases
p_1053	24.54035816204408	22.758079974003422	24.69052910042552	23.03063946793013	22.942074102882486	23.486276228697037	PHB2	9552476.765798025	10063822.222222222	1.053530143957537	0.755068075611145	5004046.0058840895	2.011137029993032	1.241655260969745	0.8433258123211189	FALSE	FALSE	prohibitin 2	MIM	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones
p_1054	24.53852403947313	23.672909815552913	24.732468521000353	23.735932055467117	23.537533097087973	24.612099281320283	HSD17B10	9112606.674516598	4608955.555555556	0.5057779535733171	0.4951132039088432	4784110.960243376	0.9633880973615818	0.7100673339171374	0.3527793140503448	FALSE	FALSE	hydroxysteroid 17-beta dehydrogenase 10	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing | Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications | Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism
p_1056	23.13108403462763	22.196585618439126	22.911947521157504	21.37103266924303	21.383215424663067	22.527430472117892	ACO2	2560473.89710924	3464044.4444444445	1.3528919190917472	0.9074478472741453	1508044.5715396972	2.2970438074702875	1.3808584090913147	0.9859795360667576	FALSE	FALSE	aconitase 2	Matrix	Metabolism > Carbohydrate metabolism > TCA cycle | Metabolism > Metals and cofactors > Fe-S-containing proteins
p_1064	21.553609140109373	20.55321897566931	21.094681457904002	19.146375591521014	18.2214313570711	20.326006980149995	NIPSNAP1	805957.6323111258	1551933.3333333335	1.9255768183286301	1.1990863780891876	630786.4391406402	2.460314992579151	1.4579976564729713	1.8358985483135228	FALSE	TRUE	nipsnap homolog 1	Matrix	Mitochondrial dynamics and surveillance > Mitophagy | Mitochondrial dynamics and surveillance > Autophagy
p_1067	22.203114066603433	19.418061909519736	22.482420240594905	21.415638453462588	20.18807727576559	22.91904121649498	MRPL34	3857134.133348086	-178022.22222222202	-0.04615401385268767	0.31632277178685303	2156374.68965912	-0.08255625660787355	0.328748191872802	-0.1397202430016975	FALSE	FALSE	mitochondrial ribosomal protein L34	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_1068	18.806890461385553	17.123656659475227	18.459029978033545	14.03419714109205	15.134767219328005	16.038011591201307	ELAC2	141691.39595204883	280571.6111111111	1.9801598341656688	1.226287143656686	298653.3209611017	0.9394558553984885	0.6982248709085522	3.0608670490909873	FALSE	FALSE	elaC ribonuclease Z 2	Matrix	Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing
p_1069	19.430461399688827	18.670486827607917	18.609127024094636	17.37612821622475	17.99198125109817	17.845782007065143	MACROD1	154598.13520112936	285760.66666666674	1.8484095315567508	1.1603835712059412	305106.69058564195	0.9365925936208047	0.6968112935328757	1.1653945923344367	FALSE	FALSE	mono-ADP ribosylhydrolase 1	Matrix	Signaling
p_1073	19.48063178767205	17.19284823247624	18.68114345356088	17.31108898648483	17.309277979109023	17.35933777352322	MGME1	252126.6647285425	269514.1111111111	1.0689631396238441	0.7628280819717502	353870.9553493485	0.7616169313614377	0.611970784890028	1.1249729115306977	FALSE	FALSE	mitochondrial genome maintenance exonuclease 1	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtDNA maintenance > mtDNA stability and decay
p_1074	28.946212122351465	27.585488449606927	29.151471162962636	18.33515334064832	18.611122082545442	19.595956137091424	MRPL45	180951318.97879156	437801037.7777778	2.4194409869379863	1.4388565260006023	90703467.11238086	4.826728808892673	2.372561593928606	9.713646724878615	TRUE	TRUE	mitochondrial ribosomal protein L45	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_1078	22.89711911076093	21.74302631000942	22.65172319244491	20.034178778007817	19.96427270206061	20.39783998519463	TACO1	1926873.6436316269	4810820	2.4966971840109493	1.4749378206263775	1191244.4448008907	4.038482631332731	2.1072494199866423	2.2985257159840664	TRUE	TRUE	translational activator of cytochrome c oxidase I	Matrix	Mitochondrial central dogma > Translation > Translation factors | OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors
p_1085	20.36936553126719	18.11160097630399	20.645617097579265	19.507328162962274	19.80785853038504	19.44423911222443	TMEM70	626892.742966827	300587.6666666665	0.47948819002770393	0.4837096614179065	541253.9944684908	0.5553541770381618	0.5169509250013069	0.12238593319289848	FALSE	FALSE	transmembrane protein 70	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > Complex V > CV assembly factors | OXPHOS > OXPHOS assembly factors
p_1089	19.926960463302226	18.158253006777876	20.30841569438746	17.89483157580923	17.74176321619405	18.463507078111434	TIMM21	451898.7829947223	587828.2222222222	1.3007962055721833	0.8807370534673188	453757.01448243845	1.2954691684330375	0.878008269301024	1.4311757647842853	FALSE	FALSE	translocase of inner mitochondrial membrane 21	MIM	Mitochondrial central dogma > Translation > Translation factors | Protein import, sorting and homeostasis > Protein import and sorting > TIM23 presequence pathway | OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors
p_1090	19.58552313165507	18.45507432190571	18.54232279842875	15.957079363204953	16.102727562365963	15.145136088281756	TARS2	208900.90742309962	452546.4444444444	2.166321104234721	1.317830082416862	332258.0766966271	1.3620329382019758	0.9121383345192714	3.125992412712284	TRUE	FALSE	threonyl-tRNA synthetase 2, mitochondrial	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases
p_1092	20.53331357095223	18.434548144459672	20.35955833714678	19.0715732182716	20.038248766558855	19.231807900153115	HINT2	597735.5352030231	324605.5555555556	0.5430588219007293	0.5114953163343893	526675.3905865888	0.6163294533166315	0.5443760632504289	0.3285967225250346	FALSE	FALSE	histidine triad nucleotide binding protein 2	Matrix	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis
p_1098	23.303703605001925	21.034854251289573	23.034030913070513	22.678125204417952	22.69887751712276	22.76906131064324	MRPL20	3745728.301827445	141377.77777777798	0.03774373536617789	0.31349752620186916	2100671.7738988	0.06730122217779125	0.3235022521042791	-0.2578250876073156	FALSE	FALSE	mitochondrial ribosomal protein L20	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_1100	19.664583276183446	17.523038635095197	19.151099970704003	17.942726394775907	17.375277054502703	19.55860444169004	MRPL9	398452.15803674463	135810.77777777775	0.3408458833475649	0.4257546508361625	427033.70200344955	0.31803292606793054	0.4165906283869327	0.48737133033800006	FALSE	FALSE	mitochondrial ribosomal protein L9	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_1101	20.308008253128087	17.809083540128913	20.08094631161609	19.166869190029924	19.849615336112965	21.10059625605586	MRPL4	903695.6513114941	-381692.77777777775	-0.42236872250502	0.45937619443363104	679655.4486408243	-0.5615974661000472	0.5197309473570348	-0.6396808924418842	FALSE	FALSE	mitochondrial ribosomal protein L4	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_1102	20.642741274815226	19.495509594826984	20.251719323721733	17.277950251068223	17.7973934440216	18.731333396023654	MRPL1	409409.89606315625	934274.4444444445	2.2820025930695182	1.3736621753258695	432512.5710166554	2.1601093402865903	1.3148083002678121	2.1944310340834825	TRUE	TRUE	mitochondrial ribosomal protein L1	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_1104	20.178399420312637	18.08915216474452	19.80989527567783	0	17.77905884067249	18.202066414937786	MRPS26	433731.74029529287	428691.66666666674	0.9883797445278163	0.7224837697416732	444673.4931327237	0.9640594127761809	0.7104002087768237	1.3685863257731903	FALSE	FALSE	mitochondrial ribosomal protein S26	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_1105	19.49590641178379	18.096171227850228	19.532233518924873	17.573972561836296	16.47521622057449	18.08818609314784	MRPL37	248148.77328367849	404296.44444444444	1.6292502239463469	1.0491670045682104	351882.0096269165	1.1489545739297682	0.8032632004179885	1.6623120943334158	FALSE	FALSE	mitochondrial ribosomal protein L37	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_1113	21.955510265868213	19.890865413260247	21.286867366555168	20.959949828902577	20.233543613856	21.373052580090462	SLIRP	1486501.9046564396	536350.0000000002	0.3608135302887227	0.4338648999829372	971058.5753132971	0.5523353725875446	0.5156090637485835	0.18889900761152845	FALSE	FALSE	SRA stem-loop interacting RNA binding protein	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay | Mitochondrial central dogma > Translation
p_1118	19.337250943104756	17.73653185752031	18.92039065773589	16.779013940363324	17.2039119234953	16.347474309703276	ISCU	196462.75795620133	343358.2777777778	1.7477016069087496	1.109486922481333	326039.0019631779	1.0531202577308707	0.7548621789624044	1.8879244282663556	FALSE	FALSE	iron-sulfur cluster assembly enzyme	Matrix	Metabolism > Metals and cofactors > Fe-S cluster biosynthesis | Metabolism > Metals and cofactors > Fe-S-containing proteins
p_1120	20.566255691206056	19.299128254086682	20.090462658788248	17.768500965310515	17.54811698182611	18.4500338798408	PPA2	400450.56222557335	847025.7777777778	2.115181891792798	1.2928831392544762	428032.90409786394	1.9788800572773648	1.2256511368366128	2.0630649257011875	FALSE	FALSE	inorganic pyrophosphatase 2	Matrix	Mitochondrial central dogma > mtDNA maintenance | Mitochondrial central dogma > mtRNA metabolism | Mitochondrial central dogma > Translation | Metabolism > Nucleotide metabolism
p_1121	21.371369517505663	20.58707702489586	21.372893216225247	19.13112931525648	19.08739809338769	17.829287102910097	MRPL46	593393.9964563549	1879870.4444444445	3.167997073901492	1.770537619403397	524504.6212132548	3.584087476857751	1.9377326200009926	2.427841749024168	TRUE	TRUE	mitochondrial ribosomal protein L46	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_1124	19.430080204882717	18.15821355272335	19.574355152547817	17.72095896142143	18.557534751621688	18.490408269167148	GHITM	241706.8020256038	269817.1111111111	1.1162992056902463	0.7867159129691885	348661.0239978792	0.7738665710818091	0.6177995184948268	0.7979156426478724	FALSE	FALSE	growth hormone inducible transmembrane protein	MIM	Mitochondrial dynamics and surveillance > Apoptosis
p_1135	23.589818256801156	22.90139154314583	23.681996530494093	22.213385790499203	21.974645066897054	21.827052550327842	ACAD9	2676083.76711401	7071155.555555555	2.64235209766298	1.5418236284247346	1565849.5065420824	4.515858980069562	2.2719678710329108	1.3860409742389947	FALSE	FALSE	acyl-CoA dehydrogenase family member 9	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors
p_1136	19.256273966396115	18.82787710675316	19.613280486926502	17.793884793613824	18.172473087004104	16.361132760709953	NT5DC2	173171.156735099	428898.4444444445	2.4767314172332586	1.465652839806679	314393.2013526268	1.3642103028919745	0.9132557165253441	1.7899803062492943	TRUE	FALSE	5'-nucleotidase domain containing 2	Matrix	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing
p_1138	19.94658220950556	18.248089711120475	19.31994769749654	18.658275415743738	18.677752899356488	18.66350830317634	SFXN1	302759.76658253506	242661.11111111112	0.8014972195618981	0.6310135868691222	379187.50627634476	0.6399501752947109	0.5551586322798187	0.5050276666153373	FALSE	FALSE	sideroflexin 1	MIM	Metabolism > Amino acid metabolism > Serine metabolism | Metabolism > Vitamin metabolism > Folate and 1-C metabolism | Small molecule transport > Sideroflexins
p_1139	19.083287135251826	16.57457381825434	18.92099148470639	16.165273418495488	0	17.816727440170116	MRPL44	226183.11514798933	230949.94444444447	1.0210750890637272	0.7387990395923063	340899.18055907195	0.6774728647504766	0.5724594179968212	1.2019503834047178	FALSE	FALSE	mitochondrial ribosomal protein L44	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_1140	18.182825925635303	17.285597883631496	16.85215152294772	15.933168111973822	16.0419229030073	15.212914298885357	L2HGDH	82414.77399394008	135871.66666666666	1.648632400261842	1.0590649964497314	269015.0099820473	0.5050709500400518	0.4948048982769818	1.7108566727826773	FALSE	FALSE	L-2-hydroxyglutarate dehydrogenase	MIM	Metabolism > Carbohydrate metabolism > TCA-associated
p_1143	19.285925186513165	17.883500461317627	19.823523255688258	17.313311168189372	17.474590570452673	17.175897110118125	GRPEL1	298670.8669905535	438600	1.4685061332542764	0.9668019999080558	377143.05648035405	1.1629539307794396	0.8103721027625432	1.6763833515862885	FALSE	FALSE	GrpE like 1, mitochondrial	Matrix	Protein import, sorting and homeostasis > Protein import and sorting > Import motor | Metabolism > Metals and cofactors > Fe-S cluster biosynthesis
p_1148	22.823856157905322	21.273384142486222	22.92520688588962	22.219405580030703	21.618898505742653	22.692754751526103	MRPL47	3014839.8369104485	1013533.333333334	0.3361814849746658	0.4238720553839676	1735227.5414403016	0.5840924657593117	0.5298013516173613	0.16379611632723368	FALSE	FALSE	mitochondrial ribosomal protein L47	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_1150	19.337142032951732	17.879098584636576	19.752616393803354	16.333097100788418	16.569460078502317	17.221980390348744	PNPLA8	284399.9529814678	484679.7777777778	1.7042189096612146	1.0873941117812391	370007.5994758112	1.3099184407683042	0.8854111699413278	2.281439813917391	FALSE	FALSE	patatin like phospholipase domain containing 8	MIM	Metabolism > Lipid metabolism > Cardiolipin synthesis | Metabolism > Lipid metabolism > Phospholipid metabolism
p_1151	18.42154027652256	17.31068969494529	16.746951626022867	16.200196187652306	16.80411841368415	15.635037871183252	SARS2	113255.36728144744	127682.66666666666	1.1273873347597414	0.7923287599570171	284435.30662580096	0.4488987959383121	0.47060136917247947	1.279943041656999	FALSE	FALSE	seryl-tRNA synthetase 2, mitochondrial	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases
p_1154	20.23864847396038	18.786806700448036	20.52088559853751	19.41190815113664	18.82464907430834	20.806292890535232	ACOT13	791772.2954080261	66173.88888888876	0.08357691885996996	0.3291011725907833	623693.7706890902	0.10609996764241578	0.3369537897731926	0.16783021898857342	FALSE	FALSE	acyl-CoA thioesterase 13	Matrix	Metabolism > Lipid metabolism
p_1165	19.400331202050026	17.833275139525995	19.54058781527136	19.10779175426804	17.412848219691593	20.125711528993683	MRPL17	490266.3065733878	-65132.22222222213	-0.1328507004233066	0.3464369839820753	472940.7762717712	-0.13771750183112672	0.348180438849304	0.042614217964686674	FALSE	FALSE	mitochondrial ribosomal protein L17	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_1166	20.905413204008735	18.30140539255358	20.851328907783433	21.207879216057748	20.33868669914005	19.798480766445984	TOMM22	1049597.8173223727	-160393.111111111	-0.15281387638580424	0.3536238334364524	752606.5316462636	-0.21311682049883962	0.3758948598198372	-0.428966392432681	FALSE	FALSE	translocase of outer mitochondrial membrane 22	MOM	Protein import, sorting and homeostasis > Protein import and sorting > TOM
p_1168	24.301546873463924	22.750126240485784	24.251668164379033	20.182086759196817	20.0088995403431	20.48918386304996	IARS2	6645242.088015763	14663345.555555554	2.206593132551166	1.3373629552146538	3550428.6669929586	4.1300211695211155	2.139852141511454	3.54105703857962	TRUE	TRUE	isoleucyl-tRNA synthetase 2, mitochondrial	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases
p_1173	19.975049800585584	17.883241898848034	20.65278167402184	20.09598286475509	19.00844047669138	21.184549915820508	DDX28	1023116.7551273032	-370160	-0.36179644028402425	0.434266253833154	739366.0005487289	-0.5006451469573683	0.4928769575879136	-0.5926332946038357	FALSE	FALSE	DEAD-box helicase 28	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly
p_1175	17.275530431732957	16.994401319631262	17.23256457991039	15.472447577576053	16.00640278760374	15.218298344445735	TMLHE	18014.478286960988	97935.16666666666	5.436469772069549	2.556267472437683	236814.86212855775	0.4135516064591478	0.45567574208217965	1.601782540549694	TRUE	FALSE	trimethyllysine hydroxylase, epsilon	Matrix	Metabolism > Metals and cofactors > Carnitine synthesis and transport
p_1176	18.854500140356468	16.13180338359492	18.86753917330791	17.61839745201298	16.62437662671939	17.774347387155252	ATAD3A	209982.03065169914	165886.22222222225	0.7900019906816723	0.6255050939812622	332798.63831092685	0.4984582360797949	0.4919256084345024	0.612240410457229	FALSE	FALSE	ATPase family AAA domain containing 3A	MIM	Mitochondrial central dogma > mtDNA maintenance > mtDNA nucleoid | Mitochondrial dynamics and surveillance > Organelle contact sites | Mitochondrial dynamics and surveillance > Intramitochondrial membrane interactions
p_1178	20.609767606335623	19.376901885155227	21.695915149073365	21.083882457936575	20.577055967092264	22.103437547706978	MRPS18A	1794255.6853531837	-871626.6666666667	-0.4857873232794548	0.48643054617474557	1124935.4656616691	-0.7748237061349913	0.6182557274056115	-0.6939304440572016	FALSE	FALSE	mitochondrial ribosomal protein S18A	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
p_1179	18.599134358093657	17.665537171986493	19.05167539440221	17.4726353157359	17.076512916602294	17.35948362812375	MTPAP	146951.95981831764	220051.11111111112	1.4974357020019928	0.981650797230185	301283.6028942361	0.730378649874148	0.5971923303361926	1.135905021340136	FALSE	FALSE	mitochondrial poly(A) polymerase	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications | Mitochondrial central dogma > mtRNA metabolism > mt-mRNA modifications | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay
p_1184	20.54444095801728	18.869197203408373	21.265202776138917	20.07825115938266	19.18194243812916	21.838754470412383	MRPL22	1712662.3699358974	-308011.11111111124	-0.17984345106072464	0.36350275792750125	1084138.807953026	-0.2841067111071047	0.4031672402535351	-0.14003571011987503	FALSE	FALSE	mitochondrial ribosomal protein L22	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome
